"['Eintracht Frankfurt', 'Hannover 96']","[1, 0]",2018-03-03T15:30:00
"['FC Augsburg', 'TSG 1899 Hoffenheim']","[0, 1]",2018-03-03T15:30:00
"['Hamburger SV', '1. FSV Mainz 05']","[0, 0]",2018-03-03T15:30:00
"['VfL Wolfsburg', 'Bayer Leverkusen']","[0, 1]",2018-03-03T15:30:00
"['RB Leipzig', 'Borussia Dortmund']","[1, 1]",2018-03-03T18:30:00
"['1. FC Köln', 'VfB Stuttgart']","[1, 2]",2018-03-04T15:30:00
"['SC Freiburg', 'FC Bayern']","[0, 2]",2018-03-04T18:00:00
"['1. FSV Mainz 05', 'FC Schalke 04']","[0, 0]",2018-03-09T20:30:00
"['FC Bayern', 'Hamburger SV']","[3, 0]",2018-03-10T15:30:00
"['TSG 1899 Hoffenheim', 'VfL Wolfsburg']","[1, 0]",2018-03-10T15:30:00
"['Hertha BSC', 'SC Freiburg']","[0, 0]",2018-03-10T15:30:00
"['Hannover 96', 'FC Augsburg']","[1, 2]",2018-03-10T15:30:00
"['Bayer Leverkusen', 'Borussia Mönchengladbach']","[1, 0]",2018-03-10T18:30:00
"['VfB Stuttgart', 'RB Leipzig']","[0, 0]",2018-03-11T15:30:00
"['Borussia Dortmund', 'Eintracht Frankfurt']","[1, 0]",2018-03-11T18:00:00
"['Werder Bremen', '1. FC Köln']","[1, 0]",2018-03-12T20:30:00
"['SC Freiburg', 'VfB Stuttgart']","[0, 1]",2018-03-16T20:30:00
"['Borussia Mönchengladbach', 'TSG 1899 Hoffenheim']","[1, 1]",2018-03-17T15:30:00
"['Eintracht Frankfurt', '1. FSV Mainz 05']","[3, 0]",2018-03-17T15:30:00
"['FC Augsburg', 'Werder Bremen']","[0, 2]",2018-03-17T15:30:00
"['Hamburger SV', 'Hertha BSC']","[1, 0]",2018-03-17T15:30:00
"['VfL Wolfsburg', 'FC Schalke 04']","[0, 0]",2018-03-17T18:30:00
"['Borussia Dortmund', 'Hannover 96']","[1, 0]",2018-03-18T13:30:00
"['1. FC Köln', 'Bayer Leverkusen']","[1, 0]",2018-03-18T15:30:00
"['RB Leipzig', 'FC Bayern']","[1, 1]",2018-03-18T18:00:00
"['TSG 1899 Hoffenheim', '1. FC Köln']","[1, 0]",2018-03-31T15:30:00
"['FC Schalke 04', 'SC Freiburg']","[0, 0]",2018-03-31T15:30:00
"['Bayer Leverkusen', 'FC Augsburg']","[0, 0]",2018-03-31T15:30:00
"['Hannover 96', 'RB Leipzig']","[0, 1]",2018-03-31T15:30:00
