"['Bayer Leverkusen', 'Borussia Mönchengladbach']","[1, 2]",2012-03-17T15:30:00
"['Hertha BSC', 'FC Bayern']","[0, 6]",2012-03-17T18:30:00
"['1. FC Kaiserslautern', 'FC Schalke 04']","[1, 2]",2012-03-18T15:30:00
"['Hannover 96', '1. FC Köln']","[4, 1]",2012-03-18T17:30:00
"['VfL Wolfsburg', 'Hamburger SV']","[0, 0]",2012-03-23T20:30:00
"['FC Bayern', 'Hannover 96']","[2, 1]",2012-03-24T15:30:00
"['SC Freiburg', '1. FC Kaiserslautern']","[2, 0]",2012-03-24T15:30:00
"['Borussia Mönchengladbach', 'TSG 1899 Hoffenheim']","[1, 2]",2012-03-24T15:30:00
"['Werder Bremen', 'FC Augsburg']","[1, 1]",2012-03-24T15:30:00
"['1. FSV Mainz 05', 'Hertha BSC']","[1, 3]",2012-03-24T15:30:00
"['FC Schalke 04', 'Bayer Leverkusen']","[2, 0]",2012-03-24T18:30:00
"['VfB Stuttgart', '1. FC Nürnberg']","[1, 0]",2012-03-25T15:30:00
"['1. FC Köln', 'Borussia Dortmund']","[1, 6]",2012-03-25T17:30:00
"['Borussia Dortmund', 'VfB Stuttgart']","[4, 4]",2012-03-30T20:30:00
"['1. FC Nürnberg', 'FC Bayern']","[0, 1]",2012-03-31T15:30:00
"['1. FC Kaiserslautern', 'Hamburger SV']","[0, 1]",2012-03-31T15:30:00
"['Werder Bremen', '1. FSV Mainz 05']","[0, 3]",2012-03-31T15:30:00
"['Bayer Leverkusen', 'SC Freiburg']","[0, 2]",2012-03-31T15:30:00
"['FC Augsburg', '1. FC Köln']","[2, 1]",2012-03-31T15:30:00
"['Hertha BSC', 'VfL Wolfsburg']","[1, 2]",2012-03-31T18:30:00
"['Hannover 96', 'Borussia Mönchengladbach']","[2, 1]",2012-04-01T15:30:00
"['TSG 1899 Hoffenheim', 'FC Schalke 04']","[1, 1]",2012-04-01T17:30:00
"['VfL Wolfsburg', 'Borussia Dortmund']","[1, 3]",2012-04-07T15:30:00
"['1. FC Köln', 'Werder Bremen']","[1, 1]",2012-04-07T15:30:00
"['VfB Stuttgart', '1. FSV Mainz 05']","[4, 1]",2012-04-07T15:30:00
"['SC Freiburg', '1. FC Nürnberg']","[2, 2]",2012-04-07T15:30:00
"['1. FC Kaiserslautern', 'TSG 1899 Hoffenheim']","[1, 2]",2012-04-07T15:30:00
"['FC Bayern', 'FC Augsburg']","[2, 1]",2012-04-07T15:30:00
"['Borussia Mönchengladbach', 'Hertha BSC']","[0, 0]",2012-04-07T18:30:00
"['FC Schalke 04', 'Hannover 96']","[3, 0]",2012-04-08T15:30:00
"['Hamburger SV', 'Bayer Leverkusen']","[1, 1]",2012-04-08T17:30:00
"['Hertha BSC', 'SC Freiburg']","[1, 2]",2012-04-10T20:00:00
"['FC Augsburg', 'VfB Stuttgart']","[1, 3]",2012-04-10T20:00:00
"['1. FSV Mainz 05', '1. FC Köln']","[4, 0]",2012-04-10T20:00:00
"['Werder Bremen', 'Borussia Mönchengladbach']","[2, 2]",2012-04-10T20:00:00
"['Borussia Dortmund', 'FC Bayern']","[1, 0]",2012-04-11T20:00:00
"['1. FC Nürnberg', 'FC Schalke 04']","[4, 1]",2012-04-11T20:00:00
"['TSG 1899 Hoffenheim', 'Hamburger SV']","[4, 0]",2012-04-11T20:00:00
"['Bayer Leverkusen', '1. FC Kaiserslautern']","[3, 1]",2012-04-11T20:00:00
"['Hannover 96', 'VfL Wolfsburg']","[2, 0]",2012-04-11T20:00:00
"['VfB Stuttgart', 'Werder Bremen']","[2, 1]",2012-04-13T20:30:00
"['Hamburger SV', 'Hannover 96']","[1, 0]",2012-04-14T15:30:00
"['1. FC Kaiserslautern', '1. FC Nürnberg']","[0, 2]",2012-04-14T15:30:00
"['VfL Wolfsburg', 'FC Augsburg']","[1, 2]",2012-04-14T15:30:00
"['Bayer Leverkusen', 'Hertha BSC']","[3, 3]",2012-04-14T15:30:00
"['FC Schalke 04', 'Borussia Dortmund']","[1, 2]",2012-04-14T15:30:00
"['FC Bayern', '1. FSV Mainz 05']","[0, 0]",2012-04-14T18:30:00
"['Borussia Mönchengladbach', '1. FC Köln']","[3, 0]",2012-04-15T15:30:00
"['SC Freiburg', 'TSG 1899 Hoffenheim']","[0, 0]",2012-04-15T17:30:00
"['1. FSV Mainz 05', 'VfL Wolfsburg']","[0, 0]",2012-04-20T20:30:00
"['TSG 1899 Hoffenheim', 'Bayer Leverkusen']","[0, 1]",2012-04-21T15:30:00
"['Werder Bremen', 'FC Bayern']","[1, 2]",2012-04-21T15:30:00
"['1. FC Nürnberg', 'Hamburger SV']","[1, 1]",2012-04-21T15:30:00
"['Hertha BSC', '1. FC Kaiserslautern']","[0, 2]",2012-04-21T15:30:00
"['1. FC Köln', 'VfB Stuttgart']","[1, 1]",2012-04-21T15:30:00
"['Borussia Dortmund', 'Borussia Mönchengladbach']","[2, 0]",2012-04-21T18:30:00
"['FC Augsburg', 'FC Schalke 04']","[1, 1]",2012-04-22T15:30:00
"['Hannover 96', 'SC Freiburg']","[0, 0]",2012-04-22T17:30:00
"['1. FC Kaiserslautern', 'Borussia Dortmund']","[2, 5]",2012-04-28T15:30:00
"['VfL Wolfsburg', 'Werder Bremen']","[3, 1]",2012-04-28T15:30:00
"['Bayer Leverkusen', 'Hannover 96']","[1, 0]",2012-04-28T15:30:00
"['Hamburger SV', '1. FSV Mainz 05']","[0, 0]",2012-04-28T15:30:00
"['TSG 1899 Hoffenheim', '1. FC Nürnberg']","[2, 3]",2012-04-28T15:30:00
"['FC Bayern', 'VfB Stuttgart']","[2, 0]",2012-04-28T15:30:00
"['SC Freiburg', '1. FC Köln']","[4, 1]",2012-04-28T15:30:00
"['Borussia Mönchengladbach', 'FC Augsburg']","[0, 0]",2012-04-28T15:30:00
"['FC Schalke 04', 'Hertha BSC']","[4, 0]",2012-04-28T15:30:00
"['1. FC Nürnberg', 'Bayer Leverkusen']","[1, 4]",2012-05-05T15:30:00
"['1. FC Köln', 'FC Bayern']","[1, 4]",2012-05-05T15:30:00
"['Werder Bremen', 'FC Schalke 04']","[2, 3]",2012-05-05T15:30:00
"['FC Augsburg', 'Hamburger SV']","[1, 0]",2012-05-05T15:30:00
"['Borussia Dortmund', 'SC Freiburg']","[4, 0]",2012-05-05T15:30:00
"['Hannover 96', '1. FC Kaiserslautern']","[2, 1]",2012-05-05T15:30:00
"['Hertha BSC', 'TSG 1899 Hoffenheim']","[3, 1]",2012-05-05T15:30:00
"['VfB Stuttgart', 'VfL Wolfsburg']","[3, 2]",2012-05-05T15:30:00
"['1. FSV Mainz 05', 'Borussia Mönchengladbach']","[0, 3]",2012-05-05T15:30:00
